subjId,Job_title_Coded,received_training_from_cadre,ebps_received_training_from_cadre,primary_intervention,secondary_intervention,tertiary_intervention,ebp_count,ebP_name,ebP_rename,ebP_abbrev,pct_correct,pct_fidelity,cadre_trained_ebp,intervention_no,intervention_1,intervention_2,intervention_3,intervention_extra,filter_$,cadre_train,cadre_train_yes,filter_$3,pct_fid_reflect,pct_fid_reflect_sqrt,pct_fid_reflect_lg,above_85_fid,pct_fid_3,above_80_fid,ebpP2,district,Job_title_Coded_S,received_training_from_cadre_S,ebps_received_training_from_cadre_S,primary_intervention_S,secondary_intervention_S,tertiary_intervention_S,survey,status,selpa_final,district_final,district_size,gender,ethnicity,race,age,selpa_code,Job_title_code,Setting,Role_Coded,Role,Job_Title,Credential,Edu_level,selpa_level,district_level,school_level,SELPA_List_original,EBP_know,exp_ASD,SELPA_List,selpa_list_code
CAP3244,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Computer Assisted Instruction,Exercise,Functional Behavior Assessment,PECS/Functional Communication Training,Reinforcement,Self-Management Training,Social Skills Training,Task Analysis,Technology Aided Instruction,Video Modeling,Visual Supports",Visual Supports (VS),Reinforcement (R+),Cognitive Behavioral Intervention (CBI),3,Reinforcement,Reinforcement,R,50,100,1,2, ,2, , ,0,3,1,1,1,1.732050808,0.301029996,1,3,1,R_12kTAWM6aCWDdzP,R_3KK3VrLk2cPUOOc,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Computer Assisted Instruction,Exercise,Functional Behavior Assessment,PECS/Functional Communication Training,Reinforcement,Self-Management Training,Social Skills Training,Task Analysis,Technology Aided Instruction,Video Modeling,Visual Supports",Visual Supports (VS),Reinforcement (R+),Cognitive Behavioral Intervention (CBI),ebpP2,Eligible,Solano County SELPA,Fairfield-Suisun Unified,21539,Male,Decline to answer,Decline to answer,45 - 54,60,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,BA,COE,at one individual school site,High School,Solano County SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,Solano County SELPA,60
CAP3244,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Computer Assisted Instruction,Exercise,Functional Behavior Assessment,PECS/Functional Communication Training,Reinforcement,Self-Management Training,Social Skills Training,Task Analysis,Technology Aided Instruction,Video Modeling,Visual Supports",Visual Supports (VS),Reinforcement (R+),Cognitive Behavioral Intervention (CBI),3,CBI,Cognitive Behavioral Intervention,CBI,0,100,0,3, , ,3, ,0,3,1,1,1,1.732050808,0.301029996,1,3,1,R_12kTAWM6aCWDdzP,R_3KK3VrLk2cPUOOc,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Computer Assisted Instruction,Exercise,Functional Behavior Assessment,PECS/Functional Communication Training,Reinforcement,Self-Management Training,Social Skills Training,Task Analysis,Technology Aided Instruction,Video Modeling,Visual Supports",Visual Supports (VS),Reinforcement (R+),Cognitive Behavioral Intervention (CBI),ebpP2,Eligible,Solano County SELPA,Fairfield-Suisun Unified,21539,Male,Decline to answer,Decline to answer,45 - 54,60,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,BA,COE,at one individual school site,High School,Solano County SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,Solano County SELPA,60
CAP3266,Special Education Teacher (serving on a single school site),No, ,Parent-implemented Interventions (PII),Modeling (MD), ,2,Modeling,Modeling,MD,75,100,0,2, ,2, , ,0,1,0,1,1,1.732050808,0.301029996,1,3,1,R_3M0dbyopKZF9GZo,R_3huQwJJUCITbJsD,Special Education Teacher (serving on a single school site),No, ,Parent-implemented Interventions (PII),Modeling (MD), ,ebpP2,Eligible,Humboldt-Del Norte SELPA,South Bay Union Elementary,415,Female,No,Other,55 - 64,17,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,BA,District,at one individual school site,"Middle School,High School",Humboldt-Del Norte SELPA,Some knowledge,Some recent experience (within the last 5 years),Humboldt-Del Norte SELPA,19
CAP3266,Special Education Teacher (serving on a single school site),No, ,Parent-implemented Interventions (PII),Modeling (MD), ,2,PII,Parent-implemented Interventions,PII,100,100,0,1,1, , , ,1,1,0,1,1,1.732050808,0.301029996,1,3,1,R_3M0dbyopKZF9GZo,R_3huQwJJUCITbJsD,Special Education Teacher (serving on a single school site),No, ,Parent-implemented Interventions (PII),Modeling (MD), ,ebpP2,Eligible,Humboldt-Del Norte SELPA,South Bay Union Elementary,415,Female,No,Other,55 - 64,17,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,BA,District,at one individual school site,"Middle School,High School",Humboldt-Del Norte SELPA,Some knowledge,Some recent experience (within the last 5 years),Humboldt-Del Norte SELPA,19
CAP3274,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Discrete Trial Training,Functional Behavior Assessment,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Task Analysis,Visual Supports",Reinforcement (R+),Prompting (PP),Antecedent Based Intervention (ABI),3,ABI,Antecedent Based Intervention,ABI,100,78.94736842,1,3, , ,3, ,0,3,1,1,22.05263158,4.904348232,1.36272051,0,1,0,R_1LnvwnRFq1hxVyP,R_1rcgSBMaoqgsjLB,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Discrete Trial Training,Functional Behavior Assessment,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Task Analysis,Visual Supports",Reinforcement (R+),Prompting (PP),Antecedent Based Intervention (ABI),ebpP2,Eligible,Imperial County SELPA,Calipatria Unified,1168,Female,No,White,55 - 64,18,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,BA,District,at one individual school site,High School,Imperial County SELPA,Moderate knowledge,Some recent experience (within the last 5 years),Imperial County SELPA,20
CAP3274,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Discrete Trial Training,Functional Behavior Assessment,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Task Analysis,Visual Supports",Reinforcement (R+),Prompting (PP),Antecedent Based Intervention (ABI),3,Reinforcement,Reinforcement,R,50,94.73684211,1,1,1, , , ,1,3,1,1,6.263157895,2.874570906,0.861125485,1,2,1,R_1LnvwnRFq1hxVyP,R_1rcgSBMaoqgsjLB,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Discrete Trial Training,Functional Behavior Assessment,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Task Analysis,Visual Supports",Reinforcement (R+),Prompting (PP),Antecedent Based Intervention (ABI),ebpP2,Eligible,Imperial County SELPA,Calipatria Unified,1168,Female,No,White,55 - 64,18,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,BA,District,at one individual school site,High School,Imperial County SELPA,Moderate knowledge,Some recent experience (within the last 5 years),Imperial County SELPA,20
CAP3274,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Discrete Trial Training,Functional Behavior Assessment,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Task Analysis,Visual Supports",Reinforcement (R+),Prompting (PP),Antecedent Based Intervention (ABI),3,Prompting,Prompting,PP,66.66666667,100,1,2, ,2, , ,0,3,1,1,1,1.732050808,0.301029996,1,3,1,R_1LnvwnRFq1hxVyP,R_1rcgSBMaoqgsjLB,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Discrete Trial Training,Functional Behavior Assessment,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Task Analysis,Visual Supports",Reinforcement (R+),Prompting (PP),Antecedent Based Intervention (ABI),ebpP2,Eligible,Imperial County SELPA,Calipatria Unified,1168,Female,No,White,55 - 64,18,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,BA,District,at one individual school site,High School,Imperial County SELPA,Moderate knowledge,Some recent experience (within the last 5 years),Imperial County SELPA,20
CAP3310,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Cognitive Behavioral Intervention (CBI), ,2,CBI,Cognitive Behavioral Intervention,CBI,0,88.88888889,0,2, ,2, , ,0,1,0,1,12.11111111,3.75647589,1.117639498,1,2,1,R_1N51p1dW8SnS1xI,R_3gVtxxfTS83SgzD,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Cognitive Behavioral Intervention (CBI), ,ebpP2,Eligible,Los Angeles Unified SELPA,Los Angeles Unified,467007, , , , ,24,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",BA,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)", ,Moderate knowledge,Some recent experience (within the last 5 years),Los Angeles Unified SELPA,26
CAP3310,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Cognitive Behavioral Intervention (CBI), ,2,Functional Behavior Assessment,Functional Behavior Assessment,FBA,50,82.35294118,0,1,1, , , ,1,1,0,1,18.64705882,4.543903479,1.293297545,0,1,1,R_1N51p1dW8SnS1xI,R_3gVtxxfTS83SgzD,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Cognitive Behavioral Intervention (CBI), ,ebpP2,Eligible,Los Angeles Unified SELPA,Los Angeles Unified,467007, , , , ,24,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",BA,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)", ,Moderate knowledge,Some recent experience (within the last 5 years),Los Angeles Unified SELPA,26
CAP3311,Special Education Teacher (serving on a single school site),Yes,"Incidental/Naturalistic Teaching,Modeling,Reinforcement,Social Narratives,Social Skills Training,Visual Supports",Prompting (PP),Modeling (MD),Visual Supports (VS),3,Visual Supports,Visual Supports,VS,60,85,1,3, , ,3, ,0,3,1,1,16,4.242640687,1.230448921,0,1,1,R_29v8AsNOWyQVV6H,R_3lyHiO1xDazW7xo,Special Education Teacher (serving on a single school site),Yes,"Incidental/Naturalistic Teaching,Modeling,Reinforcement,Social Narratives,Social Skills Training,Visual Supports",Prompting (PP),Modeling (MD),Visual Supports (VS),ebpP2,Eligible,East County San Diego SELPA,La Mesa-Spring Valley,12326,Female,No,White,25 - 34,9,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",Masters,District,at one individual school site,K - 3rd (Elementary School),East County (San Diego) SELPA,Some knowledge,Moderate experience,East County (San Diego) SELPA,10
CAP3311,Special Education Teacher (serving on a single school site),Yes,"Incidental/Naturalistic Teaching,Modeling,Reinforcement,Social Narratives,Social Skills Training,Visual Supports",Prompting (PP),Modeling (MD),Visual Supports (VS),3,Prompting,Prompting,PP,66.66666667,57.89473684,0,1,1, , , ,1,3,1,1,43.10526316,6.716045202,1.644490418,0,1,0,R_29v8AsNOWyQVV6H,R_3lyHiO1xDazW7xo,Special Education Teacher (serving on a single school site),Yes,"Incidental/Naturalistic Teaching,Modeling,Reinforcement,Social Narratives,Social Skills Training,Visual Supports",Prompting (PP),Modeling (MD),Visual Supports (VS),ebpP2,Eligible,East County San Diego SELPA,La Mesa-Spring Valley,12326,Female,No,White,25 - 34,9,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",Masters,District,at one individual school site,K - 3rd (Elementary School),East County (San Diego) SELPA,Some knowledge,Moderate experience,East County (San Diego) SELPA,10
CAP3311,Special Education Teacher (serving on a single school site),Yes,"Incidental/Naturalistic Teaching,Modeling,Reinforcement,Social Narratives,Social Skills Training,Visual Supports",Prompting (PP),Modeling (MD),Visual Supports (VS),3,Modeling,Modeling,MD,75,100,1,2, ,2, , ,0,3,1,1,1,1.732050808,0.301029996,1,3,1,R_29v8AsNOWyQVV6H,R_3lyHiO1xDazW7xo,Special Education Teacher (serving on a single school site),Yes,"Incidental/Naturalistic Teaching,Modeling,Reinforcement,Social Narratives,Social Skills Training,Visual Supports",Prompting (PP),Modeling (MD),Visual Supports (VS),ebpP2,Eligible,East County San Diego SELPA,La Mesa-Spring Valley,12326,Female,No,White,25 - 34,9,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",Masters,District,at one individual school site,K - 3rd (Elementary School),East County (San Diego) SELPA,Some knowledge,Moderate experience,East County (San Diego) SELPA,10
CAP3312,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Visual Supports (VS), ,2,Visual Supports,Visual Supports,VS,60,95,0,2, ,2, , ,0,1,0,1,6,2.828427125,0.84509804,1,2,1,R_29c3GSkujpWRLas,R_ywoAp80nxJwuHLz,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Visual Supports (VS), ,ebpP2,Eligible,Monterey County SELPA,Salinas City Elementary,8844,Male,Yes,White,35 - 44,29,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Early Childhood Special Education Credential,Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,4 - 6th (Elementary School),Monterey County SELPA,Some knowledge,"Some, but it has been a while",Monterey County SELPA,31
CAP3312,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Visual Supports (VS), ,2,Functional Behavior Assessment,Functional Behavior Assessment,FBA,50,100,0,1,1, , , ,1,1,0,1,1,1.732050808,0.301029996,1,3,1,R_29c3GSkujpWRLas,R_ywoAp80nxJwuHLz,Special Education Teacher (serving on a single school site),No, ,Functional Behavior Assessment (FBA),Visual Supports (VS), ,ebpP2,Eligible,Monterey County SELPA,Salinas City Elementary,8844,Male,Yes,White,35 - 44,29,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Early Childhood Special Education Credential,Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,4 - 6th (Elementary School),Monterey County SELPA,Some knowledge,"Some, but it has been a while",Monterey County SELPA,31
